X,Y,OBJECTID,ABCDMisc,ADSPermissionState,CalculatedAcres,ContainmentDateTime,ControlDateTime,DailyAcres,DiscoveryAcres,DispatchCenterID,EstimatedCostToDate,FinalFireReportApprovedByTitle,FinalFireReportApprovedByUnit,FinalFireReportApprovedDate,FireBehaviorGeneral,FireBehaviorGeneral1,FireBehaviorGeneral2,FireBehaviorGeneral3,FireCause,FireCauseGeneral,FireCauseSpecific,FireCode,FireDepartmentID,FireDiscoveryDateTime,FireMgmtComplexity,FireOutDateTime,FireStrategyConfinePercent,FireStrategyFullSuppPercent,FireStrategyMonitorPercent,FireStrategyPointZonePercent,FSJobCode,FSOverrideCode,GACC,ICS209ReportDateTime,ICS209ReportForTimePeriodFrom,ICS209ReportForTimePeriodTo,ICS209ReportStatus,IncidentManagementOrganization,IncidentName,IncidentShortDescription,IncidentTypeCategory,IncidentTypeKind,InitialLatitude,InitialLongitude,InitialResponseAcres,InitialResponseDateTime,IrwinID,IsFireCauseInvestigated,IsFireCodeRequested,IsFSAssisted,IsMultiJurisdictional,IsReimbursable,IsTrespass,IsUnifiedCommand,LocalIncidentIdentifier,PercentContained,PercentPerimeterToBeContained,POOCity,POOCounty,POODispatchCenterID,POOFips,POOJurisdictionalAgency,POOJurisdictionalUnit,POOJurisdictionalUnitParentUnit,POOLandownerCategory,POOLandownerKind,POOLegalDescPrincipalMeridian,POOLegalDescQtr,POOLegalDescQtrQtr,POOLegalDescRange,POOLegalDescSection,POOLegalDescTownship,POOPredictiveServiceAreaID,POOProtectingAgency,POOProtectingUnit,POOState,PredominantFuelGroup,PredominantFuelModel,PrimaryFuelModel,SecondaryFuelModel,TotalIncidentPersonnel,UniqueFireIdentifier,WFDSSDecisionStatus,CreatedBySystem,ModifiedBySystem,IsDispatchComplete,OrganizationalAssessment,StrategicDecisionPublishDate,CreatedOnDateTime_dt,ModifiedOnDateTime_dt,Source,GlobalID,IsCpxChild,CpxName,CpxID
-107.320810599,39.429496215,130374,,DEFAULT,,2018/06/25 00:00:00+00,2018/07/01 17:52:59+00,44,2,COGJC,313732,,,,Minimal,Smoldering,,,Human,,,LWV2,,2018/06/22 23:44:00+00,Type 3 Incident,2018/10/01 17:57:00+00,0,100,0,0,PN,1502,RMCC,2018/06/24 23:15:00+00,2018/06/24 23:00:00+00,2018/06/24 23:15:00+00,F,Type 3 Team,Oak Meadows,8 miles south of Glenwood Springs CO.,WF,FI,39.42949,-107.3208,25,,{433720A5-011F-4975-B20A-D70DDFD36C5F},,0,1,0,0,0,,000170,100,100,Glenwood Springs,Garfield,COGJC,08045,C&L,COGFX,,,,,,,,,,RM27,C&L,COGFX,US-CO,,,Brush (2 feet),,105,2018-COGFX-000170,No Decision,wildcad,wildcad,0,,,2018/06/23 00:57:17+00,2018/10/17 19:19:54+00,IRWIN,{8FB398C8-DAE7-44D3-8C10-9A792945B0A8},,,
-105.701210228,39.3562163170001,130686,,DEFAULT,,2017/03/25 00:00:00+00,,305,40,COPBC,1000,,,,Minimal,Creeping,Single Tree Torching,,Human,,,KW7P,,2017/03/19 20:38:00+00,Type 4 Incident,2017/04/15 21:00:00+00,,100,,,P2,0212,RMCC,2017/03/29 22:30:00+00,2017/03/25 00:00:00+00,2017/03/29 22:30:00+00,F,Type 4 IC,56,"7mile east of Jefferson, Co",WF,FI,39.29244,-105.5358,,,{C20407CF-05E4-4344-8331-9B23C07A54E8},,0,0,0,0,0,0,000342,100,100,,Park,COPBC,08093,,COPSF,,USFS,Federal,,,,,,,RM29,FS,COPSF,US-CO,,,Timber (Grass and Understory),Timber (Litter and Understory),2,2017-COPSF-000342,Approved Decision,wildcad,wildcad,0,,,2017/03/20 01:59:31+00,2020/01/15 18:25:19+00,IRWIN,{CD44CD4A-FD39-450A-88C7-9554920A52B2},,,
-106.876680283,37.4138959700001,132197,EKU7,DEFAULT,,2017/07/03 18:40:00+00,2017/07/03 18:40:00+00,0.2,0.2,CODRC,2000,,,,Minimal,Smoldering,,,Natural,,,,,2017/06/23 23:25:44+00,Type 4 Incident,2017/07/03 18:45:00+00,,,,,P2,0213,RMCC,2017/07/03 20:45:00+00,2017/07/03 20:00:00+00,2017/07/03 20:45:00+00,F,Type 4 IC,Bootjack,"12 Miles NE of Pagosa Springs, CO",WF,FI,37.45399,-106.8476,0.2,,{37E2BFC8-D5D6-44FB-A775-35D14141EFBB},,0,1,0,0,0,0,000415,0,0,Pagosa Springs,Mineral,,08079,,COSJF,,USFS,Federal,,,,,,,RM N,FS,COSJF,US-CO,,,Timber (Grass and Understory),,1,2017-COSJF-000415,Approved Decision,wildcad,wildcad,0,,,2017/06/24 00:46:31+00,2017/07/15 00:45:02+00,IRWIN,{3F0EB5F1-A0D4-4732-B879-27BCD7FE035C},,,
-108.585110665,37.523335875,132268,,DEFAULT,,2016/06/21 00:00:00+00,2016/06/27 15:00:00+00,178,178,CODRC,240000,,,,Minimal,Creeping,Creeping,,Human,,,KA5L,,2016/06/18 22:25:59+00,Type 4 Incident,2016/07/05 14:00:00+00,,100,,,PN,1502,RMCC,2016/06/24 00:00:00+00,2016/06/22 23:00:00+00,2016/06/24 00:00:00+00,F,Type 3 IC,Sage Hen,,WF,FI,37.4811,-108.5839,178,,{3AF3371F-AF44-49EC-B25C-88549C83482B},,0,1,1,0,0,,000403,100,,"Dolroes, CO",Montezuma,CODRC,08083,,COFTLX,,,,New Mexico Principal,,,16W,26,37N,RM35,C&L,COMNX,US-CO,,,Short Grass (1 foot),Timber (Grass and Understory),9,2016-COMNX-000403,Approved Decision,wildcad,wildcad,0,,,2016/06/18 23:18:30+00,2019/07/05 16:07:41+00,IRWIN,{B08634CE-9ECC-4E25-8AF2-D20B20AD6084},,,
-108.757610944,39.689016146,132822,,DEFAULT,3042.1558,2018/09/08 15:59:59+00,2018/09/27 15:59:59+00,5722,5,COCRC,4481000,,,,Minimal,Backing,Creeping,Smoldering,Natural,,,L13Y,,2018/07/29 21:33:59+00,Type 3 Incident,2018/09/27 17:00:00+00,0,100,0,0,,,RMCC,2018/08/13 23:29:59+00,2018/08/12 22:30:00+00,2018/08/13 23:29:59+00,F,Type 3 Team,RED CANYON,"26 nm S of Rangely, CO",WF,FI,39.68901,-108.7578,500,,{EC72B0A1-A04D-4A53-8FE4-99742CB16543},,0,1,0,0,0,,000383,100,100,,Rio Blanco,COCRC,08103,BLM,COWRD,,BLM,Federal,,,,,,,RM25,BLM,COWRD,US-CO,,,Chaparral (6 feet),Brush (2 feet),57,2018-COWRD-000383,Approved Decision,wildcad,wildcad,0,,,2018/07/29 23:34:08+00,2018/09/27 20:27:48+00,IRWIN,{8C6BC6AB-67B3-4163-A4FE-EA595CCFD8B9},,,
-107.808410618,38.654396078,133267,,DEFAULT,192.994,2018/08/13 15:00:00+00,2018/09/05 13:41:00+00,747,10,COMTC,500000,,,,Minimal,Smoldering,Wind Driven Runs,Short-range Spotting,Natural,,,L1EL,,2018/07/24 19:08:00+00,Type 4 Incident,2018/09/05 13:41:59+00,40,0,50,10,PD,1502,RMCC,2018/08/13 18:00:00+00,2018/08/13 15:14:59+00,2018/08/13 18:00:00+00,F,Type 4 IC,Buttermilk,"Ten miles West of Olathe, Colorado.",WF,FI,38.62134,-107.7224,10,,{DC0404C2-FCA6-4D89-81FE-B21D70ADE191},,0,1,0,0,0,,000232,100,70,,Montrose,COMTC,08085,BLM,COSWD,,BLM,Federal,,,,,,,RM32,BLM,COUPD,US-CO,,,Timber (Litter and Understory),Brush (2 feet),0,2018-COUPD-000232,Approved Decision,wildcad,wildcad,0,,,2018/07/24 20:04:41+00,2020/03/13 16:20:56+00,IRWIN,{695888C2-E48C-4D2F-965A-682F396EF3BB},,,
-108.569900751,39.295329624,134377,,CERTIFIED,733.0978,2020/06/09 16:34:59+00,2020/06/10 15:30:00+00,731,120,COGJC,100000,,,2021/02/05 00:03:35+00,Minimal,,,,Natural,Lightning,,M5YB,,2020/06/05 21:49:00+00,Type 3 Incident,2021/01/07 18:59:59+00,0,100,0,0,PD,1502,RMCC,2020/06/09 21:00:00+00,2020/06/08 21:59:59+00,2020/06/09 21:00:00+00,F,Type 3 IC,Hunter,"10 miles NW of Fruita, CO",WF,FI,39.2831,-108.5911,805,2020/06/05 22:44:59+00,{0B63CE27-1914-4807-A154-C45FC8178B0A},,0,1,0,0,0,0,000104,100,100,,Mesa,COGJC,08077,BLM,COGRD,,BLM,Federal,,,,,,,RM26,BLM,COGRD,US-CO,Brush,SH6,Timber (Grass and Understory),,30,2020-COGRD-000104,Pending Decision,wildcad,INFORM_Inspector,0,Type 3 Incident,,2020/06/05 22:22:51+00,2021/02/05 00:03:35+00,IRWIN,{B28E12BE-2C6D-45F4-8B18-5E82DB44310C},,,
-108.31211086,39.798396192,134644,,DEFAULT,,2017/06/16 23:00:00+00,2017/07/16 17:00:00+00,992,50,COCRC,751000,,,,Minimal,Smoldering,Creeping,Spotting,Natural,,,K1X8,,2017/06/10 20:42:00+00,Type 2 Incident,2017/07/25 15:00:00+00,,,,,,,RMCC,2017/06/16 23:00:00+00,2017/06/16 12:00:00+00,2017/06/16 23:00:00+00,F,Type 2 Team,HUNTER,"20 miles SW of Meeker, CO",WF,FI,39.8363,-108.1958,400,,{24BC24EB-9495-4CD3-AFB2-24EB39FE10E2},,0,1,0,0,0,0,000085,100,100,,Rio Blanco,,08103,,COWRD,,BLM,Federal,,,,,,,RM25,BLM,COWRD,US-CO,,,Brush (2 feet),Timber (Grass and Understory),14,2017-COWRD-000085,Approved Decision,wildcad,wildcad,0,,,2017/06/10 22:07:35+00,2017/07/25 19:36:38+00,IRWIN,{4C9F933F-5F30-4827-B2A3-AB26DEE9368A},,,
-107.664310515,37.989275998,135124,EKU0,DEFAULT,,2016/07/16 23:00:00+00,2016/07/16 23:00:00+00,0.1,0.1,COMTC,1000,,,,Minimal,,,,Natural,,,,,2016/06/29 19:40:00+00,Type 5 Incident,2016/07/16 23:00:00+00,,,100,,P2,0204,RMCC,2016/07/15 00:59:59+00,2016/07/15 00:45:00+00,2016/07/15 00:59:59+00,F,Type 5 IC,Red Mountain Creek,,WF,FI,37.99038,-107.6507,0.1,,{01BFD293-802C-4355-80AC-85A49F639D1E},,0,0,0,0,0,,000103,100,,,Ouray,COMTC,08091,FS,COGMF,,USFS,Federal,,,,,,,RM36,FS,COGMF,US-CO,,,Timber (Grass and Understory),,,2016-COGMF-000103,Approved Decision,wildcad,wildcad,0,,,2016/06/29 22:22:28+00,2020/06/01 23:59:15+00,IRWIN,{A09484A2-AEF8-46AA-BE2D-C37B80750A65},,,
-106.613810628,40.945006462,135152,,DEFAULT,33205.3214,2016/10/12 19:30:00+00,2016/11/10 18:00:00+00,38380,0.1,COCRC,31000000,,,,Minimal,Smoldering,Creeping,Torching,Human,,,KA67,,2016/06/19 22:47:00+00,Type 3 Incident,2016/11/30 23:00:00+00,50,100,100,40,P2,0206,RMCC,2016/10/13 00:00:00+00,2016/10/07 00:00:00+00,2016/10/13 00:00:00+00,F,Type 4 IC,BEAVER CREEK,,WF,FI,40.945,-106.6138,75,,{B98F81CC-DC51-4CCB-9A46-1AFFFFA8D229},,0,1,0,0,0,,000088,100,,"Walden, CO",Jackson,COCRC,08057,C&L,COJCX,,USFS,Federal,6th Principal Meridian,,,82W,9,11N,RM21,FS,CORTF,US-CO,,,Timber (Litter and Understory),Timber (Grass and Understory),4,2016-CORTF-000088,Approved Decision,wildcad,wildcad,0,,,2016/06/19 23:56:39+00,2018/09/30 20:58:18+00,IRWIN,{B6BCA8E6-8B6B-43A1-BF65-6C6D3A54689C},,,
-104.999410084,39.505396386,136611,,DEFAULT,,2020/06/29 23:00:00+00,2020/06/30 02:00:00+00,500,0.1,COPBC,425000,,,,Minimal,Wind Driven Runs,,,Human,,,M70X,,2020/06/29 16:08:00+00,Type 4 Incident,2020/06/30 14:00:00+00,0,100,0,0,PN,1502,RMCC,2020/07/01 14:00:00+00,2020/06/30 14:00:00+00,2020/07/01 14:00:00+00,F,Type 4 IC,Chatridge 2,5.1 miles NW of Sedalia CO,WF,FI,39.5054,-104.9994,100,,{331C50F3-5411-4862-A146-70BA56BC2B70},,0,1,0,0,0,0,000977,100,100,,Douglas,COPBC,08035,,,,Private,Private,,,,,,,RM30,C&L,CODGX,US-CO,,,Short Grass (1 foot),Brush (2 feet),33,2020-CODGX-000977,No Decision,wildcad,ics209,0,,,2020/06/29 17:22:19+00,2020/07/02 20:31:23+00,IRWIN,{082A0536-B60D-4558-AA31-9C12F9C03E15},,,
-102.367509308,38.027506343,136815,,DEFAULT,,2017/06/12 23:05:00+00,2017/06/13 00:20:00+00,960,960,COPBC,50000,,,,Minimal,,,,Human,,,K13F,,2017/06/12 21:33:59+00,Type 4 Incident,2017/06/13 01:02:59+00,,,,,PN,1502,RMCC,2017/06/13 02:00:00+00,2017/06/12 22:30:00+00,2017/06/13 02:00:00+00,F,Type 4 IC,CR19,"US 50 at CR 19 south 3.01 miles, east .50 miles, south .50 miles, 1.65 miles eas",WF,FI,38.02747,-102.3674,960,,{8A5C9C9E-2494-40CF-9287-68F47D8F5ECF},,0,1,0,0,0,0,000772,100,100,,Prowers,,08099,,COPWX,,,,,,,,,,RM34,C&L,COPWX,US-CO,,,Medium Logging Slash,Short Grass (1 foot),,2017-COPWX-000772,,wildcad,wildcad,0,,,2017/06/13 18:19:14+00,2017/12/12 19:42:52+00,IRWIN,{62449808-44D3-4B5C-BE5C-42D571415FC3},,,
-104.418310094,40.7272665940001,136960,,DEFAULT,,2019/02/25 00:17:00+00,2019/02/25 17:45:00+00,857,600,COFTC,10000,,,,Moderate,,,,Human,,,L62V,,2019/02/24 21:19:00+00,Type 4 Incident,2019/02/25 18:59:59+00,0,100,0,0,P2,0210,RMCC,2019/02/25 21:59:59+00,2019/02/25 18:59:59+00,2019/02/25 21:59:59+00,F,Type 4 IC,East Pawnee,"4 miles NW of Briggsdale, CO..",WF,FI,40.68602,-104.4131,600,,{5802F1A1-5E27-4BF9-94F3-FD10C8FC13AF},,0,1,0,0,0,,000042,100,100,,Weld,COFTC,08123,FS,COARF,,USFS,Federal,,,,,,,RM23,FS,COARF,US-CO,,,Short Grass (1 foot),,10,2019-COARF-000042,No Decision,wildcad,wildcad,0,,,2019/02/25 00:06:48+00,2019/12/20 16:10:14+00,IRWIN,{81A4CD67-D98E-401B-8801-F0160F7CEA76},,,
-106.087110335,39.5318863140001,137848,,DEFAULT,170.4748,2017/09/14 23:29:59+00,2017/10/17 17:29:59+00,84,0.1,COGJC,2270000,,,,Minimal,Smoldering,Smoldering,Backing,Human,,,K4BQ,,2017/07/05 17:19:00+00,Type 4 Incident,2017/11/08 18:30:00+00,100,,,,P2,0215,RMCC,2017/09/14 23:15:00+00,2017/09/08 00:59:59+00,2017/09/14 23:15:00+00,F,Type 4 IC,Peak 2,"2 miles south of Frisco, CO.",WF,FI,39.53175,-106.0871,2,,{87DE1452-CC4A-49F1-B588-3425A2529774},,0,1,0,0,1,0,000236,100,100,Frisco,Summit,,08117,,COWRF,,USFS,Federal,6th Principal Meridian,SW,NW,78W,14,6S,RM29,FS,COWRF,US-CO,,,Timber (Litter and Understory),Medium Logging Slash,0,2017-COWRF-000236,Approved Decision,wildcad,wildcad,0,,,2017/07/05 18:50:49+00,2018/06/04 20:33:34+00,IRWIN,{6ACAA73C-B330-40C5-A9C1-F0D04761D2D0},,,
-108.39081063,37.5903258970001,138529,,DEFAULT,,2017/10/02 21:59:59+00,2017/10/02 21:59:59+00,1438,2,CODRC,85000,,,,Minimal,Smoldering,Smoldering,Creeping,Natural,,,LB68,,2017/09/05 22:30:00+00,Type 4 Incident,2017/10/06 21:00:00+00,100,,,,P2,0213,RMCC,2017/10/03 12:59:59+00,2017/09/28 21:59:59+00,2017/10/03 12:59:59+00,F,Type 4 IC,Draw,"8 miles northeast of Dolores, CO",WF,FI,37.65604,-108.4005,5,,{AE2088FC-F3CE-4BFB-A7B9-6631FE4C43F9},,0,1,0,0,0,0,000983,100,100,,Montezuma,,08083,,COSJF,,USFS,Federal,,,,,,,RM N,FS,COSJF,US-CO,,,Timber (Grass and Understory),Brush (2 feet),2,2017-COSJF-000983,Approved Decision,wildcad,wildcad,0,,,2017/09/06 00:49:09+00,2017/10/06 21:01:39+00,IRWIN,{D5B9CC99-0F0E-4094-BDBC-42353D7C7267},,,
-107.849610459,37.0438858570001,138877,,CERTIFIED,177.9702,2020/06/21 02:00:00+00,2020/06/24 22:30:00+00,220,5,CODRC,500000,,,2020/07/10 15:50:45+00,Minimal,Smoldering,,,Natural,Lightning,,M6YY,,2020/06/16 21:04:00+00,Type 3 Incident,2020/07/10 15:50:18+00,0,100,0,0,PA,1502,RMCC,2020/06/20 23:00:00+00,2020/06/20 00:00:00+00,2020/06/20 23:00:00+00,F,Type 3 IC,Sixshooter,"16 Miles South of Durango, CO.",WF,FI,37.05507,-107.8607,,2020/06/16 21:10:00+00,{13A850B4-6547-4840-BF52-3AE1C1A71F39},,0,1,0,0,0,0,000448,100,100,Ignacio,La Plata,CODRC,08067,BIA,COSUA,,BIA,Federal,,,,,,,RM35,BIA,COSUA,US-CO,Brush,SH6,Brush (2 feet),,69,2020-COSUA-000448,Approved Decision,wildcad,INFORM_Inspector,0,Type 3 Incident,2020/06/17 19:35:17+00,2020/06/16 21:38:19+00,2020/07/10 15:50:46+00,IRWIN,{7BF0722F-045C-453E-9A2E-9A5109F91BE0},,,
-107.464810683,39.869276262,140294,,DEFAULT,1405.5406,2016/11/28 17:00:00+00,2016/11/28 17:00:00+00,4417,0.1,COGJC,892000,,,,Minimal,Smoldering,Isolated Torching,Creeping,Natural,,,KK95,,2016/08/08 20:22:00+00,Type 4 Incident,2016/11/28 17:00:00+00,100,,80,20,P2,0215,RMCC,2016/12/01 21:00:00+00,2016/11/23 18:59:59+00,2016/12/01 21:00:00+00,F,Type 4 IC,Lost Solar,,WF,FI,39.86921,-107.4648,0.1,,{55D8E089-D719-4272-9E61-D39E908FBEE4},,0,1,0,0,0,,000464,100,,"Meeker, CO",Rio Blanco,COGJC,08103,FS,COWRF,,USFS,Federal,6th Principal Meridian,SW,NW,90W,23,2S,RM21,FS,COWRF,US-CO,,,Closed Timber Litter,Timber (Grass and Understory),37,2016-COWRF-000464,Approved Decision,wildcad,wildcad,0,,,2016/08/08 23:08:10+00,2018/08/24 19:15:32+00,IRWIN,{9CEB8204-E6C7-47A1-BD49-62860BC79A7B},,,
-107.042810531,39.371226226,141771,,DEFAULT,12020.8874,2018/10/09 15:59:59+00,2018/12/01 18:59:59+00,12588,1,COGJC,17500000,,,,Minimal,Smoldering,Creeping,Backing,Unknown,,,LX5W,,2018/07/04 00:11:00+00,Type 4 Incident,2018/12/06 21:59:59+00,10,0,90,0,PN,1502,RMCC,2018/10/09 17:00:00+00,2018/10/05 00:59:59+00,2018/10/09 17:00:00+00,F,Type 4 IC,Lake Christine,"1 mile northwest of the town of Basalt, CO",WF,FI,39.38077,-107.0522,,,{50EAB58C-C58C-4A7D-9ED9-55B76D2EDFA7},,0,1,0,0,0,,000215,100,100,Basalt,Eagle,COGJC,08037,C&L,COEAX,,,,6th Principal Meridian,NE,SW,86W,7,8S,RM27,C&L,COEAX,US-CO,,,Timber (Grass and Understory),Brush (2 feet),0,2018-COEAX-000215,Approved Decision,wildcad,wildcad,0,,,2018/07/04 02:42:52+00,2018/12/07 17:25:47+00,IRWIN,{B9C2E61C-D31C-4B08-997B-28CC2C269A4D},,,
-102.784209735,40.976016745,142046,,DEFAULT,,,,716,0.1,COFTC,15000,,,,Active,Wind Driven Runs,Uphill Runs,,Natural,,,M86M,,2020/07/09 00:19:00+00,Type 4 Incident,,0,100,0,0,,,RMCC,2020/07/09 04:44:59+00,2020/07/09 00:30:00+00,2020/07/09 04:44:59+00,F,Type 4 IC,County Road 85,10 miles north of Crook Colorado,WF,FI,40.97601,-102.7842,716,,{9C092C01-D66C-42A3-B1E2-9E1117463BA1},,0,1,0,0,0,0,000393,100,100,Crook,Logan,COFTC,08075,HQ,COCOS,,,,,,,,,,RM24,C&L,COLOX,US-CO,,,Short Grass (1 foot),Tall Grass (2.5 feet),,2020-COLOX-000393,No Decision,wildcad,wildcad,0,,,2020/07/09 01:39:14+00,2020/07/11 19:01:51+00,IRWIN,{AFEAAEED-1015-4D09-B264-602B59004A65},,,
-107.361710356,37.0716158910001,142087,,DEFAULT,,2017/07/26 23:29:59+00,2017/08/10 19:33:00+00,185,0.1,CODRC,193323,,,,Minimal,Smoldering,Creeping,Isolated Torching,Natural,,,K7LF,,2017/07/21 16:43:00+00,Type 4 Incident,2017/08/20 18:00:00+00,100,,,,PA,1502,RMCC,2017/08/03 17:29:59+00,2017/07/27 21:45:00+00,2017/08/03 17:29:59+00,F,Type 4 IC,Payan,6 miles northeast of Arboles,WF,FI,37.07278,-107.3608,2,,{2BCEFF9B-D80B-431B-9E8D-FDBB52B5F410},,0,1,0,0,0,0,000742,100,100,Arboles,Archuleta,CODRC,08007,,COSUA,,BIA,Federal,,,,,,,RM37,BIA,COSUA,US-CO,,,Timber (Grass and Understory),,0,2017-COSUA-000742,Approved Decision,wildcad,wildcad,0,,,2017/07/21 21:31:55+00,2018/05/07 21:52:15+00,IRWIN,{67EDB58F-FB5E-44FE-9078-9BB873497130},,,
-107.266612617,39.684206252,142969,,DEFAULT,,2015/06/25 23:58:00+00,2015/06/25 23:58:59+00,0.1,0.1,COGJC,9990,,,,,,,,Natural,,,,,2015/06/15 00:00:00+00,Type 5 Incident,2015/06/26 00:00:00+00,,,,,,,RMCC,2015/06/26 00:14:59+00,2015/06/25 23:15:00+00,2015/06/26 00:14:59+00,F,Type 5 IC,Grizzly Creek,"small spot, high elevation",WF,FI,39.686501,-107.2693,0.1,,{05F8274B-A7DA-4348-811D-A58C2BBF1117},,0,0,0,0,0,,000113,0,,Gypsum,Garfield,,08045,,COWRF,,,,6th Principal Meridian,SW,SW,88W,21,4S,RM21,,COWRF,US-CO,,,Timber (Grass and Understory),,,2015-COWRF-000113,,wildcad,wildcad,0,,,2015/06/16 00:01:17+00,2017/08/16 22:31:23+00,IRWIN,{86C9D17C-680C-48B8-A028-66484F41B9E5},,,
-107.83621088,40.782396351,146636,,DEFAULT,13546.6069,2018/07/09 18:16:00+00,2018/07/24 18:30:00+00,19955,0.1,COCRC,820000,,,,Minimal,Smoldering,Flanking,Flanking,Human,,,LXG4,,2018/06/29 20:00:00+00,Type 3 Incident,2018/08/20 18:59:59+00,0,100,0,0,,,RMCC,2018/07/09 18:30:00+00,2018/07/09 00:00:00+00,2018/07/09 18:30:00+00,F,Type 3 IC,DIVIDE,"23 Mile NW of Craig, CO",WF,FI,40.78297,-107.8388,40,,{D60DBC41-16E4-4E73-87F2-9F44B147B08E},,0,1,0,0,0,,000184,100,100,"Craig, CO",Moffat,COCRC,08081,C&L,COMFX,,,,,,,,,,RM20,C&L,COMFX,US-CO,,,Short Grass (1 foot),Brush (2 feet),25,2018-COMFX-000184,Approved Decision,wildcad,wildcad,0,,,2018/06/29 20:43:33+00,2018/08/20 19:21:22+00,IRWIN,{25F28F44-705A-4178-BD46-960253F69DA0},,,
-107.639710728,39.9163462550001,148880,,DEFAULT,,2018/10/09 15:59:59+00,2018/12/01 18:59:59+00,5975,10,COGJC,13200000,,,,Minimal,Smoldering,Creeping,Smoldering,Natural,,,L17H,,2018/07/29 19:54:00+00,Type 4 Incident,2018/12/06 21:59:59+00,0,0,100,0,P2,0215,RMCC,2018/10/09 17:00:00+00,2018/10/05 00:59:59+00,2018/10/09 17:00:00+00,F,Type 4 IC,Cabin Lake,"16 Miles SE of Meeker, CO",WF,FI,39.91634,-107.6396,,,{26402A84-6AC1-4998-BF65-E7DF3E330795},,0,1,0,0,0,,000411,100,100,Meeker,Rio Blanco,COGJC,08103,FS,COWRF,,USFS,Federal,,,,,,,RM21,FS,COWRF,US-CO,,,Timber (Litter and Understory),Brush (2 feet),0,2018-COWRF-000411,Approved Decision,wildcad,wildcad,0,,,2018/07/29 21:10:53+00,2018/12/07 17:23:32+00,IRWIN,{2287119E-8896-481C-822C-25EDF98B265A},,,
-106.068810277,39.0550062510001,149072,,DEFAULT,,2018/10/18 15:59:59+00,2019/06/18 15:10:00+00,13023,0.1,COPBC,9700000,,,,Minimal,Smoldering,Creeping,Smoldering,Natural,,,LW9W,,2018/06/28 17:35:59+00,Type 4 Incident,2019/10/08 22:30:00+00,5,95,0,0,P2,0212,RMCC,2018/10/18 18:00:00+00,2018/10/11 18:00:00+00,2018/10/18 18:00:00+00,F,Type 4 IC,Weston Pass,"9 miles SW of Fairplay, CO",WF,FI,39.1347,-106.163,15,,{8AB9239F-2B25-41A6-9D6A-F0DD03B579B6},,0,0,0,0,0,,001278,100,100,,Park,COPBC,08093,FS,COPSF,,USFS,Federal,,,,,,,RM29,FS,COPSF,US-CO,,,Timber (Litter and Understory),Brush (2 feet),5,2018-COPSF-001278,Approved Decision,wildcad,wildcad,0,,,2018/06/28 18:07:33+00,2019/10/14 14:04:35+00,IRWIN,{10FEEF91-54D3-4BDC-86A6-C5B2F8B77887},,,
-107.251610369,37.448945951,149878,EKU7,DEFAULT,,2019/09/16 22:20:00+00,2019/09/16 22:20:00+00,2.8,2.8,CODRC,1000,,,,Minimal,Smoldering,Creeping,,Natural,,,,,2019/08/29 21:58:41+00,Type 5 Incident,2019/09/16 23:19:59+00,100,0,0,0,P2,0213,RMCC,2019/09/16 19:30:00+00,2019/09/12 22:44:59+00,2019/09/16 19:30:00+00,F,Type 5 IC,Orlando,20 miles nw of Pagosa Springs,WF,FI,37.42384,-107.1993,2.8,,{71D930F4-2B56-4ECC-97C8-8160F82F9641},,0,1,0,0,0,,000787,100,100,Pagosa Springs,Hinsdale,CODRC,08053,FS,COSJF,,USFS,Federal,,,,,,,RM37,FS,COSJF,US-CO,,,Closed Timber Litter,,1,2019-COSJF-000787,Approved Decision,wildcad,wildcad,0,Type 5 Incident,2019/09/01 20:09:32+00,2019/08/30 18:15:05+00,2019/10/19 21:27:30+00,IRWIN,{14C31BD7-02AF-41CB-87E0-B98439F178E3},,,
-105.381610248,40.153616448,150630,,CERTIFIED,9372.1755,2020/11/14 18:33:59+00,2020/11/25 18:59:59+00,10106,1,COFTC,6310000,,,2021/01/25 23:16:45+00,Minimal,Smoldering,Backing,Isolated Torching,Unknown,Investigated but Undetermined,,NN71,,2020/10/17 18:17:00+00,Type 5 Incident,2020/11/25 19:15:00+00,0,0,100,0,PN,1522,RMCC,2020/11/19 23:00:00+00,2020/11/13 00:00:00+00,2020/11/19 23:00:00+00,F,Type 5 IC,Calwood,3 miles North of Jamestown,WF,FI,40.1461,-105.3916,10,2020/10/17 18:20:00+00,{411FBEE9-954D-4F84-A4F0-DCF304D8FC5B},1,0,1,0,0,0,0,001036,100,100,Jamestown,Boulder,COFTC,08013,,,,Private,Private,,,,,,,RM23,C&L,COBLX,US-CO,Timber,TL8,Timber (Grass and Understory),Timber (Litter and Understory),26,2020-COBLX-001036,Approved Decision,wildcad,INFORM_Inspector,0,Type 3 Incident,2020/10/23 20:27:23+00,2020/10/17 19:28:03+00,2021/01/25 23:16:45+00,IRWIN,{25B514AA-16E8-41BD-8DF3-B9068614C1BC},,,
